Id,SalePrice
2005,214829.03867883
2006,218994.442163707
2007,245241.882670313
2008,205848.507832437
2009,196419.125382443
2010,194632.757759597
2011,133646.295913552
2012,178766.727694431
2013,182807.543587992
2014,190628.566592042
2015,197039.470343135
2016,198258.518559671
2017,197775.851168535
2018,130060.941443686
2019,132637.565660175
2020,118370.920460368
2021,113755.341748194
2022,178652.410908547
2023,153373.949074354
2024,234607.911927881
2025,302663.713923803
2026,181225.485871651
2027,156811.583337539
2028,159173.658138415
2029,172221.219185667
2030,266473.894152318
2031,212041.130843073
2032,233481.980954485
2033,255563.055223505
2034,165713.213238782
2035,201971.86925582
2036,186874.769737723
2037,192805.156939942
2038,260915.826436445
2039,213976.92048274
2040,278479.365944887
2041,257463.83613068
2042,200722.065012112
2043,163511.136812603
2044,167201.80164829
2045,207311.142553582
2046,138790.318626654
2047,152350.074993643
2048,137752.954868584
2049,137209.083562075
2050,172896.419483384
2051,107807.151351433
2052,130517.135642997
2053,143284.33751889
2054,93751.4464304001
2055,153426.373477865
2056,132331.795103143
2057,125127.27580765
2058,218635.723480575
2059,136173.525151185
2060,158613.561688673
2061,168772.041731408
2062,135857.059329968
2063,115596.657781077
2064,139964.075032527
2065,117831.796197831
2066,163909.222667889
2067,129460.901177165
2068,136673.966903907
2069,85840.941970272
2070,110557.443503951
2071,98857.7570678591
2072,139238.883460253
2073,141420.930018128
2074,174633.754906124
2075,144368.964578082
2076,121556.757094316
2077,145120.475563753
2078,128784.427568473
2079,131347.729246733
2080,116374.242025945
2081,128220.034910676
2082,125567.745917422
2083,140562.131238766
2084,112029.207377437
2085,127762.104525041
2086,114889.657956172
2087,125159.103164285
2088,104571.874305387
2089,91960.9316096323
2090,135173.26193539
2091,121296.951241243
2092,130611.191724716
2093,124790.718412344
2094,117846.418938088
2095,146063.63929493
2096,85937.2826733563
2097,100935.98583553
2098,142433.948426188
2099,68906.6902658872
2100,103993.871719279
2101,129816.777767203
2102,133157.594552365
2103,104599.379301511
2104,129657.921599335
2105,122867.887303369
2106,84249.0250631507
2107,197600.672815624
2108,116111.8469344
2109,112811.293998287
2110,129200.082213372
2111,141806.59022418
2112,135836.856711381
2113,118273.718628112
2114,112509.285401582
2115,147679.678425532
2116,117138.493822544
2117,142202.26942963
2118,124521.511673051
2119,108907.642727712
2120,113747.325271281
2121,108907.642727712
2122,109158.930639593
2123,91498.3155249136
2124,161577.00027416
2125,135666.158737552
2126,158575.147291129
2127,146907.003059241
2128,130642.553191995
2129,100584.112219274
2130,141197.089323816
2131,154237.215251442
2132,121546.665064593
2133,120505.553768678
2134,123532.157967688
2135,103567.86759558
2136,86564.6660756614
2137,115618.261646105
2138,137307.769122838
2139,151047.172860738
2140,134014.78892377
2141,141138.990189464
2142,130251.151804936
2143,139072.235268691
2144,127659.955673015
2145,133441.771277079
2146,148458.421160172
2147,158653.805522437
2148,128617.702510764
2149,139879.733277036
2150,200957.533622093
2151,118691.854926373
2152,200957.533622093
2153,154721.825725037
2154,112469.133495472
2155,139487.823414166
2156,246548.822129051
2157,237980.848720831
2158,232056.999033209
2159,197987.706202596
2160,174834.641660922
2161,245289.496279892
2162,353168.883174013
2163,335541.250389368
2164,249429.119860388
2165,176561.208649026
2166,142451.841957012
2167,208495.544552512
2168,203592.700524904
2169,197084.041063878
2170,216145.444748831
2171,140515.881753993
2172,142052.355879021
2173,154829.91380198
2174,229776.767901332
2175,291222.584622963
2176,296273.820817658
2177,248451.811980204
2178,214561.736220942
2179,143045.555734963
2180,206276.086742389
2181,191494.402884637
2182,221489.672234983
2183,195458.667737645
2184,132584.230611524
2185,132057.493882336
2186,147653.420117414
2187,150187.077353948
2188,151989.66609868
2189,150187.077353948
2190,84634.1336489234
2191,89819.3737389924
2192,98647.6761860129
2193,104390.552276305
2194,105768.630301943
2195,112744.465899119
2196,107036.153763151
2197,113175.964278222
2198,143862.764081561
2199,161177.186123332
2200,131232.790610766
2201,130737.81912162
2202,171900.912609613
2203,157951.777841908
2204,169676.684916028
2205,113840.089138215
2206,122709.344430435
2207,195302.697616715
2208,221672.736962536
2209,196076.199782655
2210,123102.728183262
2211,111115.878738089
2212,113766.05540171
2213,106560.422403936
2214,140374.90609409
2215,103173.305404246
2216,142221.586340324
2217,103173.305404246
2218,86880.1186968427
2219,82941.1617059936
2220,93463.080508226
2221,306868.307453511
2222,252225.156867789
2223,258357.282335362
2224,228030.652180831
2225,136545.236162807
2226,193610.16913088
2227,198830.819217856
2228,266559.341407729
2229,241231.958107288
2230,162978.185385556
2231,218821.794188758
2232,183966.320702289
2233,184489.896470111
2234,239396.83066833
2235,214114.083945536
2236,263970.618478352
2237,326311.057139063
2238,200356.044015048
2239,110733.711789921
2240,157527.874763585
2241,145554.683116633
2242,132958.034435175
2243,124873.089167137
2244,96164.0015582896
2245,97121.9512601733
2246,140596.746412489
2247,108235.893449017
2248,123241.907482556
2249,124628.923928874
2250,133800.984284992
2251,124628.923928874
2252,178214.002474482
2253,161614.671049
2254,176847.806076101
2255,190404.359362998
2256,182307.991064698
2257,198725.880963989
2258,171889.462515323
2259,178630.508034951
2260,153792.604055805
2261,177639.055381053
2262,202698.117894595
2263,338721.883519727
2264,374066.735754163
2265,157943.964157899
2266,258481.392880521
2267,321838.222063495
2268,356508.457253954
2269,156841.532693923
2270,185577.787784273
2271,213675.318233567
2272,205491.066036552
2273,166953.116512829
2274,173861.297515805
2275,165110.493085939
2276,174933.073161012
2277,182392.249242949
2278,151381.800528559
2279,123655.458764942
2280,117823.193394654
2281,184269.747370122
2282,193009.107518959
2283,98334.772752793
2284,112195.291172816
2285,136459.629946176
2286,127668.546611297
2287,334653.269494076
2288,261013.59004238
2289,355070.365797453
2290,388920.365510774
2291,320926.25665138
2292,381848.940798067
2293,401835.531168325
2294,356655.188126038
2295,402146.762564354
2296,268486.229610266
2297,307920.768931318
2298,321928.476635942
2299,351002.837081198
2300,314117.171448446
2301,289626.998989634
2302,249507.849792208
2303,230806.383236248
2304,239217.919239232
2305,184238.772715545
2306,185039.897373814
2307,190820.856081298
2308,222113.003364785
2309,270191.227566098
2310,215478.290231173
2311,201203.654765111
2312,180200.791022686
2313,177401.935342035
2314,178743.713184961
2315,176025.469400874
2316,199177.333212484
2317,179886.382827753
2318,177082.595007187
2319,176365.250045985
2320,179253.567964968
2321,238111.542599268
2322,173532.901930576
2323,175709.037016263
2324,175196.067978091
2325,210170.314988997
2326,172544.134311865
2327,208337.537958422
2328,219309.802185743
2329,183551.120314367
2330,181543.550436049
2331,328678.754356595
2332,333383.760210042
2333,314330.024700948
2334,257838.778506334
2335,253141.744488028
2336,313197.858601758
2337,204163.945389008
2338,278396.421318995
2339,221959.651236702
2340,366047.088530564
2341,218756.683177687
2342,228454.920231267
2343,220443.363235871
2344,232099.472486541
2345,236187.094433219
2346,212569.150889565
2347,202256.389027454
2348,228750.446315672
2349,176078.579332255
2350,292870.981465965
2351,264055.756557363
2352,242967.727646757
2353,257766.912122007
2354,128270.805054931
2355,142539.543086384
2356,153596.922859446
2357,200525.126902871
2358,201355.444834954
2359,126848.363744557
2360,120721.346540937
2361,139192.930791292
2362,251131.888944229
2363,139817.835165707
2364,159019.649935402
2365,211628.386565749
2366,182969.694383989
2367,216955.65808025
2368,205176.800597866
2369,216460.873082264
2370,171190.807205105
2371,172969.577786948
2372,200570.042090544
2373,254614.878664596
2374,276443.572793377
2375,238547.244110959
2376,248085.918691453
2377,284740.739232992
2378,143152.540199667
2379,189661.507205605
2380,145240.188961021
2381,157744.017816449
2382,187801.938629941
2383,204285.31764422
2384,238501.161593606
2385,159693.507310724
2386,136932.75096357
2387,131727.493244948
2388,108967.692723048
2389,131667.045430166
2390,141239.865901025
2391,136822.604136847
2392,113564.806981874
2393,159737.819025513
2394,142940.255289094
2395,192647.606757956
2396,142664.264981688
2397,196688.142812492
2398,123216.715882614
2399,68610.6055275561
2400,71548.5161612899
2401,112060.061074026
2402,132687.49372811
2403,135117.29912237
2404,152401.492298088
2405,155830.188279919
2406,132758.188682029
2407,128848.105146536
2408,138912.661098631
2409,134025.154756182
2410,164671.707449169
2411,123632.322989921
2412,151528.986498179
2413,132941.703445295
2414,129890.175109531
2415,130795.883308098
2416,122061.877207568
2417,128849.037166216
2418,127970.779462292
2419,129258.793813445
2420,127547.396248567
2421,139632.792757717
2422,119391.980720968
2423,125196.810794959
2424,154376.164009925
2425,201807.240912142
2426,139163.551201188
2427,133809.987575026
2428,159894.473799
2429,115401.558859673
2430,131396.310357201
2431,120235.627946757
2432,134462.818645977
2433,138532.210773182
2434,139258.108876668
2435,148283.644261141
2436,108154.15290424
2437,110148.511929289
2438,126683.544651749
2439,111738.721012097
2440,121872.55944156
2441,100569.164144369
2442,103984.658938081
2443,118241.957141492
2444,131268.959128426
2445,92122.7809734118
2446,134223.855835865
2447,185452.395053663
2448,145240.999843767
2449,118044.22656005
2450,143642.767577304
2451,132360.927008617
2452,185659.166960299
2453,100865.802377279
2454,127028.540152468
2455,115649.091089145
2456,130026.613659152
2457,124205.611030653
2458,122352.401364609
2459,107507.529583475
2460,136139.376627003
2461,119134.933557292
2462,131999.529526203
2463,116897.737671036
2464,161793.516051807
2465,133493.912907716
2466,119112.261440676
2467,143306.364823506
2468,96497.6519970486
2469,88064.8605455213
2470,176171.218212112
2471,183139.721311419
2472,161345.709230675
2473,120616.193097585
2474,161345.709230675
2475,192460.463424131
2476,110489.532929902
2477,129621.337113002
2478,160601.952877427
2479,118384.133727776
2480,152781.653625234
2481,122840.651717751
2482,131832.554920025
2483,117041.244578067
2484,126069.373996932
2485,127832.094091418
2486,147763.621560218
2487,185838.424969954
2488,140300.115653308
2489,151736.72718636
2490,140300.115653308
2491,95849.0698559391
2492,183145.671061065
2493,154717.963064015
2494,162358.724700371
2495,92978.0114420379
2496,210655.592168508
2497,144225.069777599
2498,116392.970944079
2499,96491.7008180204
2500,127547.398414044
2501,135655.51090172
2502,140429.8653142
2503,105908.215533868
2504,186889.285787446
2505,216694.940517285
2506,249364.816701502
2507,290197.017599619
2508,252166.622883565
2509,224975.471965825
2510,220480.032921858
2511,186167.909808701
2512,210580.580362508
2513,218283.848157196
2514,217081.405612104
2515,149362.128369751
2516,171196.978950172
2517,132759.590592107
2518,140088.11158508
2519,224444.339622586
2520,207533.791469476
2521,196935.335738432
2522,220571.788135452
2523,128825.479347764
2524,142548.148702862
2525,148478.82868148
2526,137787.480265539
2527,116688.263676256
2528,127291.271335424
2529,134391.211301915
2530,121364.854710173
2531,251725.128791535
2532,224992.704289816
2533,197849.06600785
2534,231438.761747387
2535,272849.432439653
2536,222692.577677385
2537,214552.647117536
2538,184253.453001316
2539,188855.998153297
2540,179561.676126136
2541,180784.718575422
2542,170698.307427138
2543,131394.169623398
2544,122409.962385158
2545,136468.495221844
2546,131024.018434597
2547,140580.281686923
2548,148679.720661149
2549,162734.421894526
2550,296047.151173861
2551,143657.526407943
2552,125198.905939768
2553,88565.0966717507
2554,112284.974693418
2555,111397.217673432
2556,107685.268215616
2557,116366.223404171
2558,144431.530207548
2559,130983.91264041
2560,130322.258364067
2561,121024.668570725
2562,125321.347313591
2563,140529.191785588
2564,175526.504013783
2565,136129.06160592
2566,144808.586993906
2567,129409.56093512
2568,179799.181400438
2569,188210.619087525
2570,122260.872399454
2571,183924.844674553
2572,149663.814611801
2573,207934.732504974
2574,232244.226243522
2575,124234.247081469
2576,124059.013792635
2577,124234.247081469
2578,94450.1759840254
2579,83019.81866538
2580,131829.983015815
2581,127946.359807181
2582,111866.309857973
2583,263762.943657898
2584,160231.406229164
2585,196337.241712868
2586,214886.451056045
2587,196173.30284616
2588,136586.399199566
2589,145338.472212101
2590,211302.903273935
2591,185403.610235083
2592,215803.044402081
2593,250406.739847733
2594,172405.091963889
2595,197734.278215338
2596,318464.172738518
2597,190455.788430441
2598,257278.399617021
2599,321404.515145175
2600,138387.791152823
2601,139677.507426058
2602,88727.6955484755
2603,91412.3280656499
2604,90019.1521152169
2605,90198.0969293652
2606,148751.757394584
2607,178778.99226377
2608,192576.08961054
2609,160820.69389754
2610,113593.467150018
2611,130842.617691331
2612,150169.812475667
2613,127430.581573261
2614,121386.500759751
2615,147533.330257453
2616,140285.771683054
2617,174177.202988329
2618,173479.036271825
2619,199523.427405554
2620,184677.264776028
2621,183439.165408053
2622,189144.061944945
2623,239835.699706254
2624,282513.006104104
2625,271899.653236604
2626,165124.78579805
2627,163863.882964991
2628,391218.442405002
2629,434182.926294426
2630,332908.571225267
2631,405642.422714522
2632,386724.319293096
2633,281307.685475699
2634,369164.398096308
2635,148295.744184118
2636,191149.993244913
2637,169300.257343114
2638,245999.566947219
2639,178472.343871942
2640,154875.637060793
2641,112337.008407683
2642,195938.593497109
2643,112142.896564785
2644,136956.249377948
2645,99761.3586425246
2646,93080.9914092016
2647,101492.037288499
2648,141871.368975641
2649,133882.521627399
2650,133335.383346438
2651,148754.785106193
2652,384099.770819435
2653,242629.969799726
2654,252821.347992324
2655,358304.001170207
2656,324625.554179779
2657,304631.164719169
2658,272670.622661835
2659,292894.242858352
2660,323263.05147621
2661,326134.008662839
2662,341963.469174543
2663,289378.377304392
2664,269250.22783479
2665,303987.237972424
2666,270999.880592516
2667,171252.433566635
2668,178762.289769779
2669,176434.88027855
2670,276192.37915774
2671,180060.324896319
2672,187796.643003003
2673,203670.463667276
2674,203371.691908125
2675,167747.185845395
2676,188078.086652542
2677,193774.606526839
2678,255949.256530414
2679,275266.589504755
2680,276886.868748392
2681,350840.387308816
2682,316401.536426013
2683,461092.140345019
2684,301100.397478616
2685,308405.14714934
2686,258098.30072451
2687,300592.405811501
2688,217794.285373237
2689,203344.605349322
2690,392559.263895585
2691,193006.583634725
2692,127805.80677021
2693,200920.313326204
2694,130759.256732551
2695,193961.615018982
2696,185410.302373319
2697,199228.870744191
2698,198808.431192029
2699,181569.282527062
2700,167812.313124168
2701,163957.601884134
2702,123500.459515789
2703,128323.012164855
2704,144221.787306017
2705,124387.338419581
2706,117952.785800788
2707,128846.54686344
2708,134078.61166689
2709,107698.624336771
2710,128630.534697999
2711,249668.789765259
2712,318707.470761159
2713,174084.185496543
2714,152144.898327245
2715,170271.704229325
2716,154619.360205588
2717,184800.230110234
2718,231140.490394805
2719,151123.460656482
2720,161609.490950699
2721,142084.463382858
2722,157840.240458615
2723,145693.892410877
2724,129206.311821293
2725,134384.319402937
2726,143881.438087793
2727,162723.21199746
2728,164167.163195968
2729,156789.496117832
2730,142021.819566569
2731,118032.126287196
2732,119046.191923564
2733,159389.900614821
2734,141954.97334063
2735,131806.415670505
2736,146099.341524245
2737,122159.349037816
2738,135545.354436258
2739,162281.235936587
2740,130305.173846985
2741,141322.789708667
2742,151740.28343409
2743,144156.550052708
2744,145924.730029608
2745,134731.512914871
2746,129570.143633736
2747,141739.446897756
2748,125502.249046621
2749,131911.897499612
2750,132368.004328159
2751,129961.532761618
2752,196655.287938248
2753,143619.365735397
2754,200936.146963986
2755,130264.187918877
2756,104726.416537011
2757,85817.6421826576
2758,96945.3292842984
2759,152166.505827592
2760,144876.17682167
2761,146875.338338808
2762,141431.59567688
2763,182087.984640527
2764,161998.762544812
2765,230239.29781451
2766,132967.739617339
2767,92865.2439372851
2768,128255.522033464
2769,125911.077469126
2770,145324.487323625
2771,119291.072499566
2772,119658.230394095
2773,164493.472348901
2774,130937.424248996
2775,127334.650207532
2776,137735.826020369
2777,144003.194780201
2778,108324.345645944
2779,132920.122684843
2780,99326.5224964074
2781,100366.422564234
2782,103874.508571332
2783,107722.876077518
2784,128829.759390246
2785,140155.595930645
2786,78603.1547783673
2787,119573.879711372
2788,92139.3321692989
2789,167619.299927156
2790,98078.1487838534
2791,120754.479872551
2792,73522.0285792919
2793,159344.511769697
2794,107478.223676205
2795,121122.478778368
2796,101329.604450108
2797,179484.416931177
2798,123862.862304699
2799,117952.425803382
2800,76457.174701216
2801,110309.700266056
2802,128818.61378463
2803,148841.487997065
2804,138604.674545977
2805,99765.7172053445
2806,92248.6326714538
2807,147765.179109963
2808,149768.250553835
2809,130442.913421371
2810,131096.602204161
2811,163225.007994965
2812,147479.418425827
2813,148114.334368651
2814,149006.435124463
2815,103180.133156948
2816,211228.601398414
2817,145647.174362601
2818,130991.116802616
2819,155615.6328962
2820,141545.600269952
2821,115236.915290303
2822,181571.546409489
2823,243487.445146304
2824,177843.419502736
2825,149866.432051721
2826,131491.061009045
2827,138855.355790329
2828,223528.182172885
2829,195633.675545327
2830,231343.654123329
2831,185984.825615469
2832,233447.656944537
2833,281434.851402739
2834,214452.023790762
2835,214644.744887313
2836,192623.068592034
2837,162093.955289309
2838,142651.497799956
2839,186117.781647381
2840,189851.246286192
2841,202494.306793302
2842,226723.44159808
2843,146870.829993658
2844,156148.8113046
2845,122491.234574436
2846,207474.478901732
2847,200831.419438605
2848,202544.020668849
2849,211255.001051482
2850,274440.178174872
2851,230511.649670268
